imdb_id,bechdel_rating,bechdel_dubious,bechdel_pass,movie_title,title_year,genres,imdb_score,director_name,gross,content_rating,budget,actor_1_name,plot_keywords
1027718,3.0,1.0,True,Wall Street: Money Never Sleeps,2010,Drama,6.3,Oliver Stone,52474616.0,PG-13,70000000.0,Frank Langella,corporate greed|crisis|economy|greed|mentor
1028576,3.0,0.0,True,Secretariat,2010,Biography|Drama|Family|History|Sport,7.2,Randall Wallace,59699513.0,PG,35000000.0,Scott Glenn,eccentric|horse racing|newspaper clipping|stallion|triple crown
1245526,2.0,0.0,False,RED,2010,Action|Comedy|Crime|Thriller,7.1,Robert Schwentke,90356857.0,PG-13,58000000.0,Bruce Willis,cia|female assassin|interrogation|office cubicle|spy
1314655,3.0,0.0,True,Devil,2010,Horror|Mystery|Thriller,6.3,John Erick Dowdle,33583175.0,PG-13,10000000.0,Bojana Novakovic,devil|elevator|hit and run|throat slitting|trapped in an elevator
1126618,3.0,0.0,True,Morning Glory,2010,Comedy|Drama|Romance,6.5,Roger Michell,30993544.0,PG-13,40000000.0,Noah Bean,job offer|roller coaster|slow motion action scene|slow motion sequence|television
1126591,3.0,0.0,True,Burlesque,2010,Drama|Music|Musical|Romance,6.4,Steve Antin,39440655.0,PG-13,55000000.0,Eric Dane,burlesque|dancer|iowa|small town girl|stage
1668200,3.0,0.0,True,Sarah's Key,2010,Drama|War,7.5,Gilles Paquet-Brenner,7691700.0,PG-13,10000000.0,Kristin Scott Thomas,apartment|escape|jewish family|journalist|key
1001526,0.0,0.0,False,Megamind,2010,Action|Animation|Comedy|Family|Sci-Fi,7.3,Tom McGrath,148337537.0,PG,130000000.0,J.K. Simmons,battle|city|planet|prison|superhero
1542344,3.0,1.0,True,127 Hours,2010,Adventure|Biography|Drama|Thriller,7.6,Danny Boyle,18329466.0,R,18000000.0,James Franco,alone|aron ralston|based on autobiography|canyon|survival
1431181,3.0,0.0,True,Another Year,2010,Comedy|Drama,7.3,Mike Leigh,3205244.0,PG-13,10000000.0,Jim Broadbent,autumn|four seasons|friend|looking at one's self in a mirror|unhappiness
1458175,3.0,0.0,True,The Next Three Days,2010,Crime|Drama|Romance|Thriller,7.4,Paul Haggis,21129348.0,PG-13,35000000.0,Olivia Wilde,argument|evidence|fingerprints|murder|murder weapon
1588337,0.0,0.0,False,Of Gods and Men,2010,Drama,7.2,Xavier Beauvois,3950029.0,PG-13,4000000.0,Lambert Wilson,catholic church|community|monastery|monk|terrorist
1470827,0.0,0.0,False,Monsters,2010,Drama|Sci-Fi|Thriller,6.4,Gareth Edwards,237301.0,R,500000.0,Scoot McNairy,alien|alien invasion|destroyed building|destruction|mexico
1104001,1.0,0.0,False,TRON: Legacy,2010,Action|Adventure|Sci-Fi,6.8,Joseph Kosinski,172051787.0,PG,170000000.0,Jeff Bridges,arcade|bridge|disappearance|escape|warrior
1104001,1.0,0.0,False,TRON: Legacy,2010,Action|Adventure|Sci-Fi,6.8,Joseph Kosinski,172051787.0,PG,170000000.0,Jeff Bridges,arcade|bridge|disappearance|escape|warrior
1403865,3.0,0.0,True,True Grit,2010,Adventure|Drama|Western,7.7,Ethan Coen,171031347.0,PG-13,38000000.0,Matt Damon,arkansas|murder|sheriff|texas ranger|u.s. marshal
1504320,3.0,0.0,True,The King's Speech,2010,Biography|Drama|History|Romance,8.0,Tom Hooper,138795342.0,R,15000000.0,Colin Firth,king|king george vi|speech|speech therapist|throne
1438254,1.0,1.0,False,Charlie St. Cloud,2010,Drama|Fantasy|Romance,6.5,Burr Steers,31136950.0,PG-13,44000000.0,Augustus Prew,brother brother relationship|death of brother|ghost|seeing dead people|talking with the dead
1243957,0.0,0.0,False,The Tourist,2010,Action|Romance|Thriller,6.0,Florian Henckel von Donnersmarck,67631157.0,PG-13,100000000.0,Johnny Depp,police surveillance|surveillance van|tailing a suspect|tourist|venice italy
1243957,0.0,0.0,False,The Tourist,2010,Action|Romance|Thriller,6.0,Florian Henckel von Donnersmarck,67631157.0,PG-13,100000000.0,Johnny Depp,police surveillance|surveillance van|tailing a suspect|tourist|venice italy
1564585,3.0,1.0,True,Skyline,2010,Action|Sci-Fi|Thriller,4.4,Colin Strause,21371425.0,PG-13,10000000.0,David Zayas,apartment|blue light|drawing|group of friends|light
1302067,0.0,0.0,False,Yogi Bear,2010,Adventure|Animation|Comedy|Family,4.6,Eric Brevig,100169068.0,PG,80000000.0,Justin Timberlake,bear|mayor|park|sabotage|yogi bear
1334260,3.0,0.0,True,Never Let Me Go,2010,Drama|Romance|Sci-Fi,7.2,Mark Romanek,2412045.0,R,15000000.0,Andrew Garfield,boarding school|childhood|love|love triangle|organ donation
1120985,2.0,0.0,False,Blue Valentine,2010,Drama|Romance,7.4,Derek Cianfrance,9701559.0,R,3500000.0,Ryan Gosling,dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman
1273678,3.0,0.0,True,The Spy Next Door,2010,Action|Comedy|Family,5.4,Brian Levant,24268828.0,PG,28000000.0,Madeline Carroll,chinese|cia|single mother|spy|terrorist
1421051,3.0,1.0,True,Somewhere,2010,Comedy|Drama,6.3,Sofia Coppola,1768416.0,R,7000000.0,Nathalie Fay,actor|boredom|luxury hotel|party|trip
1433108,0.0,0.0,False,Faster,2010,Action|Crime|Drama|Thriller,6.5,George Tillman Jr.,23225911.0,R,24000000.0,Dwayne Johnson,gun|prison|reference to god|reference to jesus christ|vengeance
1255953,3.0,0.0,True,Incendies,2010,Drama|Mystery|War,8.2,Denis Villeneuve,6857096.0,R,6800000.0,Lubna Azabal,brother sister relationship|family relationships|middle east|mother son relationship|twin brother and sister
1231583,1.0,0.0,False,Due Date,2010,Comedy|Drama,6.6,Todd Phillips,100448498.0,R,65000000.0,Robert Downey Jr.,actor|aspiring actor|birth|misadventure|suitcase
1612774,3.0,1.0,True,Rubber,2010,Comedy|Fantasy|Horror,5.8,Quentin Dupieux,98017.0,R,500000.0,Haley Ramm,desert|dump|show|spectator|tire
1135084,1.0,0.0,False,Takers,2010,Action|Crime|Thriller,6.2,John Luessenhop,57744720.0,PG-13,20000000.0,Paul Walker,armored car|bank|falling out among thieves|heist|planning
1591095,3.0,0.0,True,Insidious,2010,Fantasy|Horror|Mystery|Thriller,6.8,James Wan,53991137.0,PG-13,1500000.0,Lin Shaye,baby|boy|coma|demon|house
1512235,1.0,0.0,False,Super,2010,Comedy|Crime|Drama,6.8,James Gunn,322157.0,R,2500000.0,Linda Cardellini,drug dealer|superhero|tragedy|tragic hero|tragic love
1531663,1.0,0.0,False,Everything Must Go,2010,Comedy|Drama,6.4,Dan Rush,2711210.0,R,5000000.0,Will Ferrell,alcoholic|beer|bicycle|new neighbor|yard sale
1194417,1.0,0.0,False,Casino Jack,2010,Biography|Comedy|Crime|Drama,6.2,George Hickenlooper,1039869.0,R,15000000.0,Kevin Spacey,corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist
1415283,3.0,0.0,True,Nanny McPhee Returns,2010,Comedy|Family|Fantasy,6.1,Susanna White,28995450.0,PG,35000000.0,Daniel Mays,farm|magic|mother daughter relationship|overalls|title directed by female
1532503,1.0,0.0,False,Beginners,2010,Comedy|Drama|Romance,7.2,Mike Mills,5776314.0,R,3200000.0,Goran Visnjic,actress|cancer|death|french|gay relationship
1235189,1.0,0.0,False,Wild Target,2010,Action|Comedy|Crime,6.9,Jonathan Lynn,117190.0,PG-13,8000000.0,Rupert Grint,apprentice|assassin|hitman|kleptomaniac|thief
1226753,3.0,0.0,True,The Debt,2010,Drama|Thriller,6.9,John Madden,31146570.0,R,20000000.0,Tom Wilkinson,east berlin|kiev ukraine|mossad|nazi|nazi war criminal
1740707,1.0,0.0,False,Trollhunter,2010,Comedy|Drama|Fantasy|Horror,7.0,André Øvredal,252652.0,PG-13,19900000.0,Otto Jespersen,bear|cameraman|hunter|secret government agency|troll
1270761,3.0,0.0,True,Don't Be Afraid of the Dark,2010,Fantasy|Horror|Thriller,5.6,Troy Nixey,24042490.0,R,25000000.0,Bailee Madison,basement|creature|disappearance|interior designer|mansion
1440232,3.0,0.0,True,Little White Lies,2010,Comedy|Drama,7.1,Guillaume Canet,183662.0,Not Rated,25000000.0,François Cluzet,friend|restaurant|secret|unrequited love|vacation
1536044,3.0,0.0,True,Paranormal Activity 2,2010,Horror,5.7,Tod Williams,84749884.0,R,3000000.0,Sprague Grayden,california|carlsbad california|house|nanny|security camera
1464580,1.0,0.0,False,Stake Land,2010,Drama|Horror|Sci-Fi,6.5,Jim Mickle,18469.0,R,650000.0,Connor Paolo,canada|post apocalypse|road movie|vampire|vampire hunter
1013860,0.0,0.0,False,Dylan Dog: Dead of Night,2010,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller,5.1,Kevin Munroe,1183354.0,PG-13,20000000.0,Marco St. John,close up of eyes|monster|quirkiness|supernatural|vomiting
1226273,1.0,0.0,False,Edge of Darkness,2010,Crime|Drama|Mystery|Thriller,6.6,Martin Campbell,43290977.0,R,80000000.0,Bojana Novakovic,activist|detective|father daughter relationship|investigation|vigilantism
1555064,3.0,0.0,True,Country Strong,2010,Drama|Music,6.3,Shana Feste,20218921.0,PG-13,15000000.0,Leighton Meester,country music|panties|pink panties|relapse|songwriter
1294226,3.0,0.0,True,The Last Song,2010,Drama|Family|Music|Romance,5.8,Julie Anne Robinson,62933793.0,PG,20000000.0,Kelly Preston,beach|fire|love|pianist|summer
1341188,3.0,0.0,True,How Do You Know,2010,Comedy|Drama|Romance,5.3,James L. Brooks,30212620.0,PG-13,120000000.0,Shelley Conn,embarrassment|falling in love|love|love triangle|revelation
1106860,0.0,0.0,False,Ca$h,2010,Comedy|Crime|Thriller,6.0,Stephen Milburn Anderson,46451.0,R,7000000.0,Chris Hemsworth,cash|financial problem|heist|land rover|mortgage
1216492,3.0,0.0,True,Leap Year,2010,Comedy|Romance,6.4,Anand Tucker,12561.0,PG,19000000.0,Adam Scott,ireland|irish|journey|tradition|travel
1534085,2.0,1.0,False,Beyond the Black Rainbow,2010,Sci-Fi|Thriller,6.1,Panos Cosmatos,56129.0,R,1100000.0,Chris Gauthier,exploitation|four word title|hallucinogen|lynchian|telepathy
1334553,2.0,0.0,False,The Perfect Host,2010,Comedy|Crime|Thriller,6.8,Nick Tomnay,48430.0,R,500000.0,David Hyde Pierce,arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party
1193631,3.0,0.0,True,Step Up 3D,2010,Drama|Music|Romance,6.2,Jon M. Chu,42385520.0,PG-13,30000000.0,Alyson Stoner,dance|dance crew|dancer|mortgage|new york city
1092026,3.0,0.0,True,Paul,2011,Adventure|Comedy|Sci-Fi,7.0,Greg Mottola,37371385.0,R,40000000.0,Bobby Lee,alien|geek|nerd|road trip|ufo
1161864,3.0,1.0,True,The Rite,2011,Drama|Horror|Mystery|Thriller,6.0,Mikael Håfström,33037754.0,PG-13,37000000.0,Anthony Hopkins,demon|exorcism|exorcist|faith|seminary
1464540,1.0,0.0,False,I Am Number Four,2011,Action|Adventure|Sci-Fi|Thriller,6.1,D.J. Caruso,55092830.0,PG-13,60000000.0,Alex Pettyfer,based on young adult novel|good versus evil|guardian|human alien|ohio
1385826,3.0,1.0,True,The Adjustment Bureau,2011,Romance|Sci-Fi|Thriller,7.1,George Nolfi,62453315.0,PG-13,50200000.0,Matt Damon,love at first sight|obscene finger gesture|rain|teleportation|three word title
1192628,1.0,0.0,False,Rango,2011,Adventure|Animation|Comedy|Family|Western,7.2,Gore Verbinski,123207194.0,PG,135000000.0,Johnny Depp,chameleon|lizard|sheriff|water|western town
1217613,1.0,0.0,False,Battle Los Angeles,2011,Action|Sci-Fi,5.8,Jonathan Liebesman,83552429.0,PG-13,70000000.0,Noel Fisher,alien|extraterrestrial|invasion|marine|mission
1478338,3.0,0.0,True,Bridesmaids,2011,Comedy|Romance,6.8,Paul Feig,169076745.0,R,32500000.0,Matt Lucas,best friend|failure|food|job|partial female nudity
1486185,3.0,0.0,True,Red Riding Hood,2011,Fantasy|Horror|Mystery|Thriller,5.4,Catherine Hardwicke,37652565.0,PG-13,42000000.0,Gary Oldman,death|forest|love|werewolf|werewolf bite
1152398,1.0,0.0,False,Beastly,2011,Drama|Fantasy|Romance,5.6,Daniel Barnz,27854896.0,PG-13,17000000.0,Alex Pettyfer,love|maid|newscaster|student|tutor
1189340,1.0,0.0,False,The Lincoln Lawyer,2011,Crime|Drama|Thriller,7.3,Brad Furman,57981889.0,R,40000000.0,Matthew McConaughey,defense attorney|defense lawyer|lawyer|plot twist|prostitute
1240982,1.0,0.0,False,Your Highness,2011,Adventure|Comedy|Fantasy,5.6,David Gordon Green,21557240.0,R,49900000.0,Natalie Portman,knight|prince|quest|rescue|thong bikini
1262416,3.0,0.0,True,Scream 4,2011,Horror|Mystery,6.2,Wes Craven,38176892.0,R,40000000.0,Alison Brie,author|book|deputy|murder|sheriff
1411704,2.0,0.0,False,Hop,2011,Adventure|Animation|Comedy|Family|Fantasy,5.5,Tim Hill,108012170.0,PG,63000000.0,Gary Cole,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker
1436562,1.0,0.0,False,Rio,2011,Adventure|Animation|Comedy|Family|Musical,7.0,Carlos Saldanha,143618384.0,G,90000000.0,Anne Hathaway,bird|brazilian|cockatoo|macaw|minnesota
1596343,3.0,0.0,True,Fast Five,2011,Action|Crime|Thriller,7.3,Justin Lin,209805005.0,PG-13,125000000.0,Paul Walker,drug lord|drugs|federal agent|heist|police
1411238,3.0,0.0,True,No Strings Attached,2011,Comedy|Romance,6.2,Ivan Reitman,70625986.0,R,25000000.0,Natalie Portman,ex girlfriend|funeral|hospital|male objectification|summer camp
1454029,3.0,0.0,True,The Help,2011,Drama,8.1,Tate Taylor,169705587.0,PG-13,25000000.0,Emma Stone,black servant|chocolate pie|jackson mississippi|maid|writing a novel
1403177,1.0,0.0,False,Hesher,2010,Drama,7.1,Spencer Susser,382946.0,R,7000000.0,Joseph Gordon-Levitt,bully|car|car accident|fire|vomiting
1527186,3.0,0.0,True,Melancholia,2011,Drama|Sci-Fi,7.1,Lars von Trier,3029870.0,R,7400000.0,Alexander Skarsgård,art director|breasts|depression|outdoor sex|riding a horse
1298650,1.0,0.0,False,Pirates of the Caribbean: On Stranger Tides,2011,Action|Adventure|Fantasy,6.7,Rob Marshall,241063875.0,PG-13,250000000.0,Johnny Depp,blackbeard|captain|pirate|revenge|soldier
1067583,1.0,0.0,False,Water for Elephants,2011,Drama|Romance,6.9,Francis Lawrence,58700247.0,PG-13,38000000.0,Robert Pattinson,circus|circus vargas|elephant|fear|train
1411697,1.0,0.0,False,The Hangover Part II,2011,Comedy,6.5,Todd Phillips,254455986.0,R,80000000.0,Bradley Cooper,hotel|male frontal nudity|pubic hair|thailand|wedding
1270798,3.0,0.0,True,X-Men: First Class,2011,Action|Adventure|Sci-Fi,7.8,Matthew Vaughn,146405371.0,PG-13,160000000.0,Jennifer Lawrence,cia|cia agent|mutant|nuclear war|professor
1650062,3.0,0.0,True,Super 8,2011,Mystery|Sci-Fi|Thriller,7.1,J.J. Abrams,126975169.0,PG-13,50000000.0,Joel Courtney,deputy|group of friends|time|train|train crash
1133985,1.0,0.0,False,Green Lantern,2011,Action|Adventure|Sci-Fi,5.6,Martin Campbell,116593191.0,PG-13,200000000.0,Ryan Reynolds,autopsy|lantern|planet|ring|test pilot
1396218,1.0,0.0,False,Mr. Popper's Penguins,2011,Comedy|Family|Fantasy,6.0,Mark Waters,68218041.0,PG,55000000.0,Madeline Carroll,father|penguin|snowglobe|son|winter
1284575,3.0,0.0,True,Bad Teacher,2011,Comedy,5.7,Jake Kasdan,100292856.0,R,20000000.0,Justin Timberlake,boob job|breast enlargement|breast surgery|cheating on a test|ejaculation
1399103,3.0,0.0,True,Transformers: Dark of the Moon,2011,Action|Adventure|Sci-Fi,6.3,Michael Bay,352358779.0,PG-13,195000000.0,Glenn Morshower,autobot|decepticon|job interview|moon|spacecraft
1605783,3.0,0.0,True,Midnight in Paris,2011,Comedy|Fantasy|Romance,7.7,Woody Allen,56816662.0,PG-13,17000000.0,Kurt Fuller,1920s|golden age|midnight|paris france|time travel romance
1499658,3.0,0.0,True,Horrible Bosses,2011,Comedy|Crime,6.9,Seth Gordon,117528646.0,R,35000000.0,Kevin Spacey,black comedy|boss|chemical company|dental assistant|murder
1632708,3.0,0.0,True,Friends with Benefits,2011,Comedy|Romance,6.6,Will Gluck,55802754.0,R,35000000.0,Mila Kunis,blow job|female rear nudity|girl in panties|male objectification|no panties
1570728,3.0,0.0,True,"Crazy, Stupid, Love.",2011,Comedy|Drama|Romance,7.4,Glenn Ficarra,84244877.0,PG-13,50000000.0,Ryan Gosling,bar|divorce|friend|girl|male objectification
1318514,1.0,0.0,False,Rise of the Planet of the Apes,2011,Action|Drama|Sci-Fi|Thriller,7.6,Rupert Wyatt,176740650.0,PG-13,93000000.0,James Franco,alzheimer's disease|ape|chimpanzee|fire|when animals attack
1449283,0.0,0.0,False,Winnie the Pooh,2011,Adventure|Animation|Comedy|Family|Musical,7.3,Stephen J. Anderson,26687172.0,G,30000000.0,Craig Ferguson,disney|owl|rabbit|sequel|tiger
1622547,1.0,0.0,False,30 Minutes or Less,2011,Action|Comedy|Crime,6.1,Ruben Fleischer,37053924.0,R,28000000.0,Bianca Kajlich,bank heist|bank robbery|heist gone wrong|pizza delivery boy|unlikely criminal
1832382,3.0,0.0,True,A Separation,2011,Drama|Mystery,8.4,Asghar Farhadi,7098492.0,PG-13,500000.0,Shahab Hosseini,alzheimer's disease|caregiver|divorce|iran|iranian
1772240,0.0,0.0,False,Apollo 18,2011,Horror|Mystery|Sci-Fi|Thriller,5.2,Gonzalo López-Gallego,17683670.0,PG-13,5000000.0,Warren Christie,cosmonaut|footprint|found footage|moon|secret mission
1540133,1.0,0.0,False,The Guard,2011,Comedy|Crime|Thriller,7.3,John Michael McDonagh,5359774.0,R,6000000.0,Don Cheadle,boat on fire|drug smuggling|fbi|fbi agent|small town
1598778,3.0,0.0,True,Contagion,2011,Drama|Thriller,6.6,Steven Soderbergh,75638743.0,PG-13,60000000.0,Matt Damon,contagion|cure|infection|panic|virus
1302011,3.0,0.0,True,Kung Fu Panda 2,2011,Action|Adventure|Animation|Comedy|Family,7.3,Jennifer Yuh Nelson,165230261.0,PG,150000000.0,Angelina Jolie Pitt,china|kung fu|panda|peacock|tigress
1564349,2.0,0.0,False,Dolphin Tale,2011,Drama|Family,6.9,Charles Martin Smith,72279690.0,PG,37000000.0,Morgan Freeman,boy|dolphin|prosthetics|tail|trap
1448755,0.0,0.0,False,Killer Elite,2011,Action|Crime|Thriller,6.5,Gary McKendry,25093607.0,R,35000000.0,Jason Statham,australia|death|mentor|revenge|secret society
1210166,1.0,0.0,False,Moneyball,2011,Biography|Drama|Sport,7.6,Bennett Miller,75605492.0,PG-13,50000000.0,Philip Seymour Hoffman,baseball|meeting|statistics|strategy|voice over
1478964,3.0,0.0,True,Attack the Block,2011,Action|Comedy|Sci-Fi|Thriller,6.6,Joe Cornish,1024175.0,R,13000000.0,John Boyega,alien|alien invasion|apartment|creature|gang
1124035,1.0,0.0,False,The Ides of March,2011,Drama,7.1,George Clooney,40962534.0,R,12500000.0,Ryan Gosling,governor|intern|manager|ohio|politics
1340800,1.0,0.0,False,Tinker Tailor Soldier Spy,2011,Drama|Mystery|Thriller,7.1,Tomas Alfredson,24104113.0,R,20000000.0,Benedict Cumberbatch,cold war|hungary|mole|spy|woman on top
1655442,1.0,1.0,False,The Artist,2011,Comedy|Drama|Romance,8.0,Michel Hazanavicius,44667095.0,PG-13,15000000.0,Bérénice Bejo,1920s|jack russell terrier|modern silent movie|movie star|movie studio
1216475,2.0,0.0,False,Cars 2,2011,Adventure|Animation|Comedy|Family|Sport,6.3,John Lasseter,191450875.0,G,200000000.0,Joe Mantegna,best friend|car race|conspiracy|gadget car|spy
1509767,2.0,0.0,False,The Three Musketeers,2011,Action|Adventure|Romance,5.8,Paul W.S. Anderson,20315324.0,PG-13,75000000.0,Milla Jovovich,box office flop|cardinal richelieu|critically bashed|duel|musketeer
1053810,2.0,1.0,False,The Big Year,2011,Comedy,6.2,David Frankel,7204138.0,PG,41000000.0,Joel McHale,alaska|birding|competition|migration|storm
1242460,3.0,0.0,True,We Need to Talk About Kevin,2011,Drama|Thriller,7.5,Lynne Ramsay,1738692.0,R,7000000.0,Ezra Miller,archery|defiance|mental illness|psychopath|toilet training
1637688,1.0,0.0,False,In Time,2011,Action|Sci-Fi|Thriller,6.7,Andrew Niccol,37553932.0,PG-13,40000000.0,Matt Bomer,currency|future|murder|on the run|time
1306980,2.0,0.0,False,50/50,2011,Comedy|Drama|Romance,7.7,Jonathan Levine,34963967.0,R,8000000.0,Joseph Gordon-Levitt,best friend|cancer|survival rate|therapist|vomiting
1615147,1.0,0.0,False,Margin Call,2011,Biography|Drama|Thriller,7.1,J.C. Chandor,5354039.0,R,3500000.0,Kevin Spacey,capital management|financial crisis|financial disaster|investment fraud|management
1675192,3.0,0.0,True,Take Shelter,2011,Drama|Thriller,7.4,Jeff Nichols,1729969.0,R,5000000.0,Katy Mixon,ambiguous ending|firefly|mysterious event|schizophrenia|storm
1462041,3.0,0.0,True,Dream House,2011,Drama|Mystery|Thriller,6.0,Jim Sheridan,21283440.0,PG-13,55000000.0,Naomi Watts,closet|father daughter relationship|psychiatric hospital|real life sisters playing sisters|train
1253864,2.0,0.0,False,Immortals,2011,Action|Drama|Fantasy|Romance,6.1,Tarsem Singh,83503161.0,R,75000000.0,Henry Cavill,burned alive|castration|olympus|torture|torture device
1268799,1.0,0.0,False,A Very Harold & Kumar 3D Christmas,2011,Adventure|Comedy,6.3,Todd Strauss-Schulson,35033759.0,R,19000000.0,Patton Oswalt,christmas|christmas tree|fire|new york city|stoner
1758692,3.0,0.0,True,Like Crazy,2011,Drama|Romance,6.7,Drake Doremus,3388210.0,PG-13,250000.0,Jennifer Lawrence,girlfriend|immigration|long distance relationship|parents|student visa
1033575,3.0,0.0,True,The Descendants,2011,Comedy|Drama,7.3,Alexander Payne,82624961.0,R,20000000.0,Shailene Woodley,boating accident|daughters|father daughter relationship|hospital|marriage
1564367,3.0,1.0,True,Just Go with It,2011,Comedy|Romance,6.4,Dennis Dugan,103028109.0,PG-13,80000000.0,Adam Sandler,chick flick|hawaii|love|plastic surgeon|woman wearing a string bikini
1622979,2.0,0.0,False,Final Destination 5,2011,Horror,5.9,Steven Quale,42575718.0,R,40000000.0,Emma Bell,blood splatter|death|eyeball run over by car|latex gloves|suspension bridge
1778304,3.0,0.0,True,Paranormal Activity 3,2011,Horror,5.8,Henry Joost,104007828.0,R,5000000.0,Johanna Braddy,animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt
1596346,3.0,0.0,True,Soul Surfer,2011,Biography|Drama|Family|Sport,7.1,Sean McNamara,43853424.0,PG,18000000.0,Dennis Quaid,christian|christian film|shark|surfer|surfing
1655420,3.0,0.0,True,My Week with Marilyn,2011,Biography|Drama,7.0,Simon Curtis,14597405.0,R,6400000.0,Eddie Redmayne,actress|assistant director|blonde bombshell|movie star|wardrobe
1204342,1.0,0.0,False,The Muppets,2011,Adventure|Comedy|Family|Musical,7.1,James Bobin,88625922.0,PG,45000000.0,Bill Cobbs,bel air california|book|friends who live together|the muppets|tribute band
1508675,3.0,1.0,True,Le Havre,2011,Comedy|Drama,7.2,Aki Kaurismäki,611709.0,Not Rated,3850000.0,Jean-Pierre Léaud,bar|container|illegal immigrant|neighbor|shoe shiner
1515091,1.0,0.0,False,Sherlock Holmes: A Game of Shadows,2011,Action|Adventure|Crime|Mystery|Thriller,7.5,Guy Ritchie,186830669.0,PG-13,125000000.0,Robert Downey Jr.,factory|gypsy|investigation|sherlock holmes|train
1265990,3.0,0.0,True,The Roommate,2011,Drama|Horror|Thriller,4.8,Christian E. Christiansen,37300107.0,PG-13,16000000.0,Leighton Meester,animal abuse(non graphic)|cat killer|college|dead cat|death of cat
1615918,3.0,1.0,True,Alvin and the Chipmunks: Chipwrecked,2011,Adventure|Animation|Comedy|Family|Fantasy|Music,4.4,Mike Mitchell,133103929.0,G,75000000.0,Amy Poehler,chipmunk|cruise ship|football ball|overboard|tennis ball
1625346,3.0,0.0,True,Young Adult,2011,Comedy|Drama,6.3,Jason Reitman,16300302.0,R,12000000.0,Charlize Theron,car damage|computer printer|female band|fingernail polish|narcissism
1568346,1.0,0.0,False,The Girl with the Dragon Tattoo,2011,Crime|Drama|Mystery|Thriller,7.8,David Fincher,102515793.0,R,90000000.0,Robin Wright,computer hacker|hacker|investigation|journalist|punk
1650043,1.0,0.0,False,Diary of a Wimpy Kid: Rodrick Rules,2011,Comedy|Family,6.6,David Bowers,52691009.0,PG,21000000.0,Zachary Gordon,brother|middle school|no opening credits|photograph|school
1093357,3.0,0.0,True,The Darkest Hour,2011,Action|Adventure|Horror|Sci-Fi|Thriller,4.9,Chris Gorak,21426805.0,PG-13,30000000.0,Max Minghella,alien|aurora borealis|critically bashed|killing an animal|nightclub
1568911,1.0,0.0,False,War Horse,2011,Drama|War,7.2,Steven Spielberg,79883359.0,PG-13,66000000.0,Jeremy Irvine,barbed wire|british|cavalry|horse|world war one
1229238,1.0,0.0,False,Mission: Impossible - Ghost Protocol,2011,Action|Adventure|Thriller,7.4,Brad Bird,209364921.0,PG-13,145000000.0,Tom Cruise,dubai|kremlin|race against time|russian|terrorist
1438176,3.0,1.0,True,Fright Night,2011,Comedy|Horror,6.4,Craig Gillespie,18298649.0,R,30000000.0,Grace Phipps,neighbor|remake|suburb|teenager|vampire
1506999,0.0,0.0,False,Haywire,2011,Action|Thriller,5.8,Steven Soderbergh,18934858.0,R,23000000.0,Channing Tatum,die hard scenario|one woman army|rescue|soldier|super soldier
1637706,3.0,0.0,True,Our Idiot Brother,2011,Comedy|Drama,6.4,Jesse Peretz,24809547.0,R,5000000.0,Zooey Deschanel,art model|farmer|jail|nude model|three sisters
1291584,1.0,0.0,False,Warrior,2011,Drama|Sport,8.2,Gavin O'Connor,13651662.0,PG-13,25000000.0,Tom Hardy,alcoholic|mixed martial arts|return home|tournament|underdog
1602098,3.0,1.0,True,Albert Nobbs,2011,Drama,6.7,Rodrigo García,3014541.0,R,8000000.0,Mia Wasikowska,19th century|hotel|painter|waiter|woman pretending to be a man
1007029,3.0,0.0,True,The Iron Lady,2011,Biography|Drama|History,6.4,Phyllida Lloyd,29959436.0,PG-13,13000000.0,Meryl Streep,british prime minister|female prime minister|politics|prime minister|told in flashback
1071875,0.0,0.0,False,Ghost Rider: Spirit of Vengeance,2011,Action|Fantasy|Thriller,4.3,Mark Neveldine,51774002.0,PG-13,57000000.0,Nicolas Cage,deal with the devil|devil|eastern europe|ghost rider|monk
1067774,3.0,0.0,True,Monte Carlo,2011,Adventure|Comedy|Family|Romance,5.8,Thomas Bezucha,23179303.0,PG,20000000.0,Leighton Meester,cell phone|hotel|misunderstanding|monte carlo|young woman
1588334,3.0,0.0,True,"Jeff, Who Lives at Home",2011,Comedy|Drama,6.5,Jay Duplass,4244155.0,R,10000000.0,Judy Greer,basement|errand|secret admirer|slacker|wrong number
1412386,3.0,0.0,True,The Best Exotic Marigold Hotel,2011,Comedy|Drama,7.3,John Madden,46377022.0,PG-13,10000000.0,Tom Wilkinson,hotel|india|marigold|retiree|retirement
1259521,3.0,1.0,True,The Cabin in the Woods,2012,Fantasy|Horror|Mystery|Thriller,7.0,Drew Goddard,42043633.0,R,30000000.0,Chris Hemsworth,cabin in the woods|dark humor|hatchet|killed in an elevator|robot
1634122,3.0,1.0,True,Johnny English Reborn,2011,Action|Adventure|Comedy|Crime,6.3,Oliver Parker,8129455.0,PG,45000000.0,Daniel Kaluuya,assassin|chinese|conspiracy|gadget|premier
